id,season,city,date,match_type,player_of_match,venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,target_runs,target_overs,super_over,method,umpire1,umpire2,summary
1304089.0,2022.0,Mumbai,30/04/2022,League,R Tewatia,"Brabourne Stadium, Mumbai",Royal Challengers Bangalore,Gujarat Titans,Royal Challengers Bangalore,bat,Gujarat Titans,wickets,6.0,171.0,20.0,N,,HAS Khalid,VK Sharma,"Season: 2022.0, City: Mumbai, Date: 30/04/2022, Match Type: League, Player of the Match: R Tewatia, Venue: Brabourne Stadium, Mumbai, Team1: Royal Challengers Bangalore, Team2: Gujarat Titans, Toss Winner: Royal Challengers Bangalore, Toss Decision: bat, Winner: Gujarat Titans, Result: wickets by 6.0 runs/wickets, Super Over: N, Umpires: HAS Khalid and VK Sharma."
1304090.0,2022.0,Navi Mumbai,30/04/2022,League,SA Yadav,"Dr DY Patil Sports Academy, Mumbai",Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,5.0,159.0,20.0,N,,BNJ Oxenford,YC Barde,"Season: 2022.0, City: Navi Mumbai, Date: 30/04/2022, Match Type: League, Player of the Match: SA Yadav, Venue: Dr DY Patil Sports Academy, Mumbai, Team1: Rajasthan Royals, Team2: Mumbai Indians, Toss Winner: Mumbai Indians, Toss Decision: field, Winner: Mumbai Indians, Result: wickets by 5.0 runs/wickets, Super Over: N, Umpires: BNJ Oxenford and YC Barde."
1304091.0,2022.0,Mumbai,01/05/2022,League,Mohsin Khan,"Wankhede Stadium, Mumbai",Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,bat,Lucknow Super Giants,runs,6.0,196.0,20.0,N,,Chirra Ravikanthreddy,CB Gaffaney,"Season: 2022.0, City: Mumbai, Date: 01/05/2022, Match Type: League, Player of the Match: Mohsin Khan, Venue: Wankhede Stadium, Mumbai, Team1: Lucknow Super Giants, Team2: Delhi Capitals, Toss Winner: Lucknow Super Giants, Toss Decision: bat, Winner: Lucknow Super Giants, Result: runs by 6.0 runs/wickets, Super Over: N, Umpires: Chirra Ravikanthreddy and CB Gaffaney."
1304092.0,2022.0,Pune,01/05/2022,League,RD Gaikwad,"Maharashtra Cricket Association Stadium, Pune",Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Chennai Super Kings,runs,13.0,203.0,20.0,N,,AK Chaudhary,KN Ananthapadmanabhan,"Season: 2022.0, City: Pune, Date: 01/05/2022, Match Type: League, Player of the Match: RD Gaikwad, Venue: Maharashtra Cricket Association Stadium, Pune, Team1: Chennai Super Kings, Team2: Sunrisers Hyderabad, Toss Winner: Sunrisers Hyderabad, Toss Decision: field, Winner: Chennai Super Kings, Result: runs by 13.0 runs/wickets, Super Over: N, Umpires: AK Chaudhary and KN Ananthapadmanabhan."
1304093.0,2022.0,Mumbai,02/05/2022,League,RK Singh,"Wankhede Stadium, Mumbai",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,7.0,153.0,20.0,N,,J Madanagopal,N Pandit,"Season: 2022.0, City: Mumbai, Date: 02/05/2022, Match Type: League, Player of the Match: RK Singh, Venue: Wankhede Stadium, Mumbai, Team1: Rajasthan Royals, Team2: Kolkata Knight Riders, Toss Winner: Kolkata Knight Riders, Toss Decision: field, Winner: Kolkata Knight Riders, Result: wickets by 7.0 runs/wickets, Super Over: N, Umpires: J Madanagopal and N Pandit."
1304094.0,2022.0,Navi Mumbai,03/05/2022,League,K Rabada,"Dr DY Patil Sports Academy, Mumbai",Gujarat Titans,Punjab Kings,Gujarat Titans,bat,Punjab Kings,wickets,8.0,144.0,20.0,N,,R Pandit,VK Sharma,"Season: 2022.0, City: Navi Mumbai, Date: 03/05/2022, Match Type: League, Player of the Match: K Rabada, Venue: Dr DY Patil Sports Academy, Mumbai, Team1: Gujarat Titans, Team2: Punjab Kings, Toss Winner: Gujarat Titans, Toss Decision: bat, Winner: Punjab Kings, Result: wickets by 8.0 runs/wickets, Super Over: N, Umpires: R Pandit and VK Sharma."
1304095.0,2022.0,Pune,04/05/2022,League,HV Patel,"Maharashtra Cricket Association Stadium, Pune",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Royal Challengers Bangalore,runs,13.0,174.0,20.0,N,,KN Ananthapadmanabhan,MA Gough,"Season: 2022.0, City: Pune, Date: 04/05/2022, Match Type: League, Player of the Match: HV Patel, Venue: Maharashtra Cricket Association Stadium, Pune, Team1: Royal Challengers Bangalore, Team2: Chennai Super Kings, Toss Winner: Chennai Super Kings, Toss Decision: field, Winner: Royal Challengers Bangalore, Result: runs by 13.0 runs/wickets, Super Over: N, Umpires: KN Ananthapadmanabhan and MA Gough."
1304096.0,2022.0,Mumbai,05/05/2022,League,DA Warner,"Brabourne Stadium, Mumbai",Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Delhi Capitals,runs,21.0,208.0,20.0,N,,Navdeep Singh,NA Patwardhan,"Season: 2022.0, City: Mumbai, Date: 05/05/2022, Match Type: League, Player of the Match: DA Warner, Venue: Brabourne Stadium, Mumbai, Team1: Delhi Capitals, Team2: Sunrisers Hyderabad, Toss Winner: Sunrisers Hyderabad, Toss Decision: field, Winner: Delhi Capitals, Result: runs by 21.0 runs/wickets, Super Over: N, Umpires: Navdeep Singh and NA Patwardhan."
1304097.0,2022.0,Mumbai,06/05/2022,League,TH David,"Brabourne Stadium, Mumbai",Mumbai Indians,Gujarat Titans,Gujarat Titans,field,Mumbai Indians,runs,5.0,178.0,20.0,N,,J Madanagopal,GR Sadashiv Iyer,"Season: 2022.0, City: Mumbai, Date: 06/05/2022, Match Type: League, Player of the Match: TH David, Venue: Brabourne Stadium, Mumbai, Team1: Mumbai Indians, Team2: Gujarat Titans, Toss Winner: Gujarat Titans, Toss Decision: field, Winner: Mumbai Indians, Result: runs by 5.0 runs/wickets, Super Over: N, Umpires: J Madanagopal and GR Sadashiv Iyer."
1304098.0,2022.0,Mumbai,07/05/2022,League,YBK Jaiswal,"Wankhede Stadium, Mumbai",Punjab Kings,Rajasthan Royals,Punjab Kings,bat,Rajasthan Royals,wickets,6.0,190.0,20.0,N,,Chirra Ravikanthreddy,YC Barde,"Season: 2022.0, City: Mumbai, Date: 07/05/2022, Match Type: League, Player of the Match: YBK Jaiswal, Venue: Wankhede Stadium, Mumbai, Team1: Punjab Kings, Team2: Rajasthan Royals, Toss Winner: Punjab Kings, Toss Decision: bat, Winner: Rajasthan Royals, Result: wickets by 6.0 runs/wickets, Super Over: N, Umpires: Chirra Ravikanthreddy and YC Barde."
1304099.0,2022.0,Pune,07/05/2022,League,Avesh Khan,"Maharashtra Cricket Association Stadium, Pune",Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,field,Lucknow Super Giants,runs,75.0,177.0,20.0,N,,AK Chaudhary,MA Gough,"Season: 2022.0, City: Pune, Date: 07/05/2022, Match Type: League, Player of the Match: Avesh Khan, Venue: Maharashtra Cricket Association Stadium, Pune, Team1: Lucknow Super Giants, Team2: Kolkata Knight Riders, Toss Winner: Kolkata Knight Riders, Toss Decision: field, Winner: Lucknow Super Giants, Result: runs by 75.0 runs/wickets, Super Over: N, Umpires: AK Chaudhary and MA Gough."
1304100.0,2022.0,Mumbai,08/05/2022,League,PWH de Silva,"Wankhede Stadium, Mumbai",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,67.0,193.0,20.0,N,,BNJ Oxenford,N Pandit,"Season: 2022.0, City: Mumbai, Date: 08/05/2022, Match Type: League, Player of the Match: PWH de Silva, Venue: Wankhede Stadium, Mumbai, Team1: Royal Challengers Bangalore, Team2: Sunrisers Hyderabad, Toss Winner: Royal Challengers Bangalore, Toss Decision: bat, Winner: Royal Challengers Bangalore, Result: runs by 67.0 runs/wickets, Super Over: N, Umpires: BNJ Oxenford and N Pandit."
1304101.0,2022.0,Navi Mumbai,08/05/2022,League,DP Conway,"Dr DY Patil Sports Academy, Mumbai",Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Chennai Super Kings,runs,91.0,209.0,20.0,N,,Nitin Menon,R Pandit,"Season: 2022.0, City: Navi Mumbai, Date: 08/05/2022, Match Type: League, Player of the Match: DP Conway, Venue: Dr DY Patil Sports Academy, Mumbai, Team1: Chennai Super Kings, Team2: Delhi Capitals, Toss Winner: Delhi Capitals, Toss Decision: field, Winner: Chennai Super Kings, Result: runs by 91.0 runs/wickets, Super Over: N, Umpires: Nitin Menon and R Pandit."
1304102.0,2022.0,Navi Mumbai,09/05/2022,League,JJ Bumrah,"Dr DY Patil Sports Academy, Mumbai",Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Kolkata Knight Riders,runs,52.0,166.0,20.0,N,,CB Gaffaney,GR Sadashiv Iyer,"Season: 2022.0, City: Navi Mumbai, Date: 09/05/2022, Match Type: League, Player of the Match: JJ Bumrah, Venue: Dr DY Patil Sports Academy, Mumbai, Team1: Kolkata Knight Riders, Team2: Mumbai Indians, Toss Winner: Mumbai Indians, Toss Decision: field, Winner: Kolkata Knight Riders, Result: runs by 52.0 runs/wickets, Super Over: N, Umpires: CB Gaffaney and GR Sadashiv Iyer."
1304103.0,2022.0,Pune,10/05/2022,League,Shubman Gill,"Maharashtra Cricket Association Stadium, Pune",Gujarat Titans,Lucknow Super Giants,Gujarat Titans,bat,Gujarat Titans,runs,62.0,145.0,20.0,N,,KN Ananthapadmanabhan,MA Gough,"Season: 2022.0, City: Pune, Date: 10/05/2022, Match Type: League, Player of the Match: Shubman Gill, Venue: Maharashtra Cricket Association Stadium, Pune, Team1: Gujarat Titans, Team2: Lucknow Super Giants, Toss Winner: Gujarat Titans, Toss Decision: bat, Winner: Gujarat Titans, Result: runs by 62.0 runs/wickets, Super Over: N, Umpires: KN Ananthapadmanabhan and MA Gough."
1304104.0,2022.0,Navi Mumbai,11/05/2022,League,MR Marsh,"Dr DY Patil Sports Academy, Mumbai",Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,8.0,161.0,20.0,N,,NA Patwardhan,Nitin Menon,"Season: 2022.0, City: Navi Mumbai, Date: 11/05/2022, Match Type: League, Player of the Match: MR Marsh, Venue: Dr DY Patil Sports Academy, Mumbai, Team1: Rajasthan Royals, Team2: Delhi Capitals, Toss Winner: Delhi Capitals, Toss Decision: field, Winner: Delhi Capitals, Result: wickets by 8.0 runs/wickets, Super Over: N, Umpires: NA Patwardhan and Nitin Menon."
1304105.0,2022.0,Mumbai,12/05/2022,League,DR Sams,"Wankhede Stadium, Mumbai",Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,5.0,98.0,20.0,N,,Chirra Ravikanthreddy,CB Gaffaney,"Season: 2022.0, City: Mumbai, Date: 12/05/2022, Match Type: League, Player of the Match: DR Sams, Venue: Wankhede Stadium, Mumbai, Team1: Chennai Super Kings, Team2: Mumbai Indians, Toss Winner: Mumbai Indians, Toss Decision: field, Winner: Mumbai Indians, Result: wickets by 5.0 runs/wickets, Super Over: N, Umpires: Chirra Ravikanthreddy and CB Gaffaney."
1304106.0,2022.0,Mumbai,13/05/2022,League,JM Bairstow,"Brabourne Stadium, Mumbai",Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Punjab Kings,runs,54.0,210.0,20.0,N,,J Madanagopal,N Pandit,"Season: 2022.0, City: Mumbai, Date: 13/05/2022, Match Type: League, Player of the Match: JM Bairstow, Venue: Brabourne Stadium, Mumbai, Team1: Punjab Kings, Team2: Royal Challengers Bangalore, Toss Winner: Royal Challengers Bangalore, Toss Decision: field, Winner: Punjab Kings, Result: runs by 54.0 runs/wickets, Super Over: N, Umpires: J Madanagopal and N Pandit."
1304107.0,2022.0,Pune,14/05/2022,League,AD Russell,"Maharashtra Cricket Association Stadium, Pune",Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,54.0,178.0,20.0,N,,AK Chaudhary,KN Ananthapadmanabhan,"Season: 2022.0, City: Pune, Date: 14/05/2022, Match Type: League, Player of the Match: AD Russell, Venue: Maharashtra Cricket Association Stadium, Pune, Team1: Kolkata Knight Riders, Team2: Sunrisers Hyderabad, Toss Winner: Kolkata Knight Riders, Toss Decision: bat, Winner: Kolkata Knight Riders, Result: runs by 54.0 runs/wickets, Super Over: N, Umpires: AK Chaudhary and KN Ananthapadmanabhan."
1304108.0,2022.0,Mumbai,15/05/2022,League,WP Saha,"Wankhede Stadium, Mumbai",Chennai Super Kings,Gujarat Titans,Chennai Super Kings,bat,Gujarat Titans,wickets,7.0,134.0,20.0,N,,R Pandit,VK Sharma,"Season: 2022.0, City: Mumbai, Date: 15/05/2022, Match Type: League, Player of the Match: WP Saha, Venue: Wankhede Stadium, Mumbai, Team1: Chennai Super Kings, Team2: Gujarat Titans, Toss Winner: Chennai Super Kings, Toss Decision: bat, Winner: Gujarat Titans, Result: wickets by 7.0 runs/wickets, Super Over: N, Umpires: R Pandit and VK Sharma."
1304109.0,2022.0,Mumbai,15/05/2022,League,TA Boult,"Brabourne Stadium, Mumbai",Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,bat,Rajasthan Royals,runs,24.0,179.0,20.0,N,,PG Pathak,Tapan Sharma,"Season: 2022.0, City: Mumbai, Date: 15/05/2022, Match Type: League, Player of the Match: TA Boult, Venue: Brabourne Stadium, Mumbai, Team1: Rajasthan Royals, Team2: Lucknow Super Giants, Toss Winner: Rajasthan Royals, Toss Decision: bat, Winner: Rajasthan Royals, Result: runs by 24.0 runs/wickets, Super Over: N, Umpires: PG Pathak and Tapan Sharma."
1304110.0,2022.0,Navi Mumbai,16/05/2022,League,SN Thakur,"Dr DY Patil Sports Academy, Mumbai",Delhi Capitals,Punjab Kings,Punjab Kings,field,Delhi Capitals,runs,17.0,160.0,20.0,N,,GR Sadashiv Iyer,Nitin Menon,"Season: 2022.0, City: Navi Mumbai, Date: 16/05/2022, Match Type: League, Player of the Match: SN Thakur, Venue: Dr DY Patil Sports Academy, Mumbai, Team1: Delhi Capitals, Team2: Punjab Kings, Toss Winner: Punjab Kings, Toss Decision: field, Winner: Delhi Capitals, Result: runs by 17.0 runs/wickets, Super Over: N, Umpires: GR Sadashiv Iyer and Nitin Menon."
1304111.0,2022.0,Mumbai,17/05/2022,League,RA Tripathi,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,Sunrisers Hyderabad,runs,3.0,194.0,20.0,N,,CB Gaffaney,N Pandit,"Season: 2022.0, City: Mumbai, Date: 17/05/2022, Match Type: League, Player of the Match: RA Tripathi, Venue: Wankhede Stadium, Mumbai, Team1: Sunrisers Hyderabad, Team2: Mumbai Indians, Toss Winner: Mumbai Indians, Toss Decision: field, Winner: Sunrisers Hyderabad, Result: runs by 3.0 runs/wickets, Super Over: N, Umpires: CB Gaffaney and N Pandit."
1304112.0,2022.0,Navi Mumbai,18/05/2022,League,Q de Kock,"Dr DY Patil Sports Academy, Mumbai",Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,bat,Lucknow Super Giants,runs,2.0,211.0,20.0,N,,R Pandit,YC Barde,"Season: 2022.0, City: Navi Mumbai, Date: 18/05/2022, Match Type: League, Player of the Match: Q de Kock, Venue: Dr DY Patil Sports Academy, Mumbai, Team1: Lucknow Super Giants, Team2: Kolkata Knight Riders, Toss Winner: Lucknow Super Giants, Toss Decision: bat, Winner: Lucknow Super Giants, Result: runs by 2.0 runs/wickets, Super Over: N, Umpires: R Pandit and YC Barde."
1304113.0,2022.0,Mumbai,19/05/2022,League,V Kohli,"Wankhede Stadium, Mumbai",Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans,bat,Royal Challengers Bangalore,wickets,8.0,169.0,20.0,N,,KN Ananthapadmanabhan,GR Sadashiv Iyer,"Season: 2022.0, City: Mumbai, Date: 19/05/2022, Match Type: League, Player of the Match: V Kohli, Venue: Wankhede Stadium, Mumbai, Team1: Gujarat Titans, Team2: Royal Challengers Bangalore, Toss Winner: Gujarat Titans, Toss Decision: bat, Winner: Royal Challengers Bangalore, Result: wickets by 8.0 runs/wickets, Super Over: N, Umpires: KN Ananthapadmanabhan and GR Sadashiv Iyer."
1304114.0,2022.0,Mumbai,20/05/2022,League,R Ashwin,"Brabourne Stadium, Mumbai",Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Rajasthan Royals,wickets,5.0,151.0,20.0,N,,CB Gaffaney,NA Patwardhan,"Season: 2022.0, City: Mumbai, Date: 20/05/2022, Match Type: League, Player of the Match: R Ashwin, Venue: Brabourne Stadium, Mumbai, Team1: Chennai Super Kings, Team2: Rajasthan Royals, Toss Winner: Chennai Super Kings, Toss Decision: bat, Winner: Rajasthan Royals, Result: wickets by 5.0 runs/wickets, Super Over: N, Umpires: CB Gaffaney and NA Patwardhan."
1304115.0,2022.0,Mumbai,21/05/2022,League,JJ Bumrah,"Wankhede Stadium, Mumbai",Delhi Capitals,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,5.0,160.0,20.0,N,,Nitin Menon,Tapan Sharma,"Season: 2022.0, City: Mumbai, Date: 21/05/2022, Match Type: League, Player of the Match: JJ Bumrah, Venue: Wankhede Stadium, Mumbai, Team1: Delhi Capitals, Team2: Mumbai Indians, Toss Winner: Mumbai Indians, Toss Decision: field, Winner: Mumbai Indians, Result: wickets by 5.0 runs/wickets, Super Over: N, Umpires: Nitin Menon and Tapan Sharma."
1304116.0,2022.0,Mumbai,22/05/2022,League,Harpreet Brar,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,bat,Punjab Kings,wickets,5.0,158.0,20.0,N,,AK Chaudhary,NA Patwardhan,"Season: 2022.0, City: Mumbai, Date: 22/05/2022, Match Type: League, Player of the Match: Harpreet Brar, Venue: Wankhede Stadium, Mumbai, Team1: Sunrisers Hyderabad, Team2: Punjab Kings, Toss Winner: Sunrisers Hyderabad, Toss Decision: bat, Winner: Punjab Kings, Result: wickets by 5.0 runs/wickets, Super Over: N, Umpires: AK Chaudhary and NA Patwardhan."
1312197.0,2022.0,Kolkata,24/05/2022,Qualifier 1,DA Miller,"Eden Gardens, Kolkata",Rajasthan Royals,Gujarat Titans,Gujarat Titans,field,Gujarat Titans,wickets,7.0,189.0,20.0,N,,BNJ Oxenford,VK Sharma,"Season: 2022.0, City: Kolkata, Date: 24/05/2022, Match Type: Qualifier 1, Player of the Match: DA Miller, Venue: Eden Gardens, Kolkata, Team1: Rajasthan Royals, Team2: Gujarat Titans, Toss Winner: Gujarat Titans, Toss Decision: field, Winner: Gujarat Titans, Result: wickets by 7.0 runs/wickets, Super Over: N, Umpires: BNJ Oxenford and VK Sharma."
1312198.0,2022.0,Kolkata,25/05/2022,Eliminator,RM Patidar,"Eden Gardens, Kolkata",Royal Challengers Bangalore,Lucknow Super Giants,Lucknow Super Giants,field,Royal Challengers Bangalore,runs,14.0,208.0,20.0,N,,J Madanagopal,MA Gough,"Season: 2022.0, City: Kolkata, Date: 25/05/2022, Match Type: Eliminator, Player of the Match: RM Patidar, Venue: Eden Gardens, Kolkata, Team1: Royal Challengers Bangalore, Team2: Lucknow Super Giants, Toss Winner: Lucknow Super Giants, Toss Decision: field, Winner: Royal Challengers Bangalore, Result: runs by 14.0 runs/wickets, Super Over: N, Umpires: J Madanagopal and MA Gough."
1312199.0,2022.0,Ahmedabad,27/05/2022,Qualifier 2,JC Buttler,"Narendra Modi Stadium, Ahmedabad",Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,7.0,158.0,20.0,N,,CB Gaffaney,Nitin Menon,"Season: 2022.0, City: Ahmedabad, Date: 27/05/2022, Match Type: Qualifier 2, Player of the Match: JC Buttler, Venue: Narendra Modi Stadium, Ahmedabad, Team1: Royal Challengers Bangalore, Team2: Rajasthan Royals, Toss Winner: Rajasthan Royals, Toss Decision: field, Winner: Rajasthan Royals, Result: wickets by 7.0 runs/wickets, Super Over: N, Umpires: CB Gaffaney and Nitin Menon."
1312200.0,2022.0,Ahmedabad,29/05/2022,Final,HH Pandya,"Narendra Modi Stadium, Ahmedabad",Rajasthan Royals,Gujarat Titans,Rajasthan Royals,bat,Gujarat Titans,wickets,7.0,131.0,20.0,N,,CB Gaffaney,Nitin Menon,"Season: 2022.0, City: Ahmedabad, Date: 29/05/2022, Match Type: Final, Player of the Match: HH Pandya, Venue: Narendra Modi Stadium, Ahmedabad, Team1: Rajasthan Royals, Team2: Gujarat Titans, Toss Winner: Rajasthan Royals, Toss Decision: bat, Winner: Gujarat Titans, Result: wickets by 7.0 runs/wickets, Super Over: N, Umpires: CB Gaffaney and Nitin Menon."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
